Urban_Area,Pop_Group,Yr,Population,Pop_Rank,Commuters,Freeway_Daily_Miles,Street_Daily_Miles,Value_of_Time,Comm_Value_of_Time,Gas_Cost,Diesel_Cost,Excess_Fuel_Gal,Excess_Fuel_Per_Com,Annual_Delay_Hours,Delay_Per_Commuter,Com_Stress_Ind,Congestion_Cost,Congest_Cost_Per_Com
Austin TX,Lrg,2008,1250,37,631,11900,10800,16.1,81.52,3.36,4.07,18168,18,42886,50,1.43,1052,1069
Austin TX,Lrg,2007,1200,37,605,12200,11000,15.47,82.56,2.92,3.3,17988,18,42462,51,1.44,1082,1100
Austin TX,Lrg,2011,1410,35,711,12650,11004,16.79,86.81,3.29,3.56,19491,20,46010,47,1.41,1080,1098
Austin TX,Lrg,2010,1370,36,689,12274,10677,16.3,88.12,2.56,2.83,18547,19,43781,46,1.4,1060,1078
Austin TX,Lrg,2012,1460,34,719,12510,10680,17.14,89.56,3.33,3.75,20538,21,48482,49,1.42,1115,1134
Austin TX,Lrg,2013,1480,34,712,12849,10805,17.39,89.6,3.37,3.76,21205,22,50055,51,1.43,1135,1154
Austin TX,Lrg,2009,1300,37,655,11960,10854,16.01,89.75,2.13,2.43,17465,18,41227,46,1.4,1015,1032
Austin TX,Lrg,2014,1500,34,705,13273,11237,17.67,94.04,3.12,3.47,21654,22,51116,52,1.44,1140,1159
Bakersfield CA,Med,1982,230,84,92,880,1900,7.2,43.08,1.46,1.4,98,0,209,1,1.01,14,33
Bakersfield CA,Med,1983,240,84,97,925,2000,7.43,44.23,1.39,1.34,103,0,220,1,1.01,14,33
Bakersfield CA,Med,1984,250,83,102,1135,2050,7.75,46.47,1.36,1.31,120,0,257,1,1.01,16,37
Bakersfield CA,Med,1986,265,84,110,1220,2400,8.18,46.57,1.03,0.99,153,0,328,2,1.01,19,45
Bakersfield CA,Med,1985,255,84,105,1215,2200,8.03,47.83,1.35,1.29,139,0,296,2,1.01,17,42
Bakersfield CA,Med,1987,280,83,117,1260,2550,8.48,48.53,1.05,1.01,220,1,470,2,1.02,26,63
Bakersfield CA,Med,1988,285,83,120,1375,2650,8.83,50.04,1.05,1.01,294,1,628,3,1.02,34,80
Bakersfield CA,Med,1989,295,82,125,1410,2800,9.25,52.81,1.14,1.09,313,1,669,3,1.02,34,82
Bakersfield CA,Med,1990,300,82,128,1460,2900,9.75,55.03,1.14,1.19,338,1,723,3,1.02,35,84
Bakersfield CA,Med,1991,315,80,137,1530,3050,10.17,57.31,1.11,1.25,390,1,834,4,1.03,39,93
Bakersfield CA,Med,1992,325,79,143,1520,3200,10.47,59.01,1.28,1.25,440,1,940,4,1.03,43,102
Bakersfield CA,Med,1993,335,78,149,1500,3330,10.78,60.84,1.23,1.26,548,1,1172,5,1.03,51,123
Bakersfield CA,Med,1994,350,78,158,1570,3400,11.06,62.23,1.16,1.19,602,1,1286,5,1.03,55,132
Bakersfield CA,Med,1995,360,77,164,1575,3550,11.37,64.27,1.27,1.31,625,1,1337,5,1.03,56,133
Bakersfield CA,Med,1998,385,78,182,1725,3900,12.17,65.76,1.27,1.39,839,2,1794,6,1.04,70,167
Bakersfield CA,Med,1996,365,77,168,1595,3620,11.71,66.2,1.21,1.24,688,2,1470,5,1.04,59,142
Bakersfield CA,Med,1999,390,78,187,1760,3960,12.43,66.76,1.59,1.5,856,2,1831,6,1.04,70,167
Bakersfield CA,Med,1997,375,77,175,1630,3780,11.98,66.83,1.4,1.51,736,2,1573,6,1.04,62,149
Bakersfield CA,Med,2000,405,77,196,1930,4030,12.85,70.47,1.72,1.68,908,2,1941,6,1.04,72,171
Bakersfield CA,Med,2002,425,75,212,2045,4300,13.43,70.86,1.66,1.58,1255,3,2682,8,1.05,95,226
Bakersfield CA,Med,2001,410,77,202,1985,4150,13.22,71.38,1.93,1.78,1115,3,2384,8,1.05,85,204
Bakersfield CA,Med,2003,440,74,222,2000,4500,13.73,72.23,1.78,1.79,1544,4,3300,10,1.06,114,272
Bakersfield CA,Med,2004,455,74,230,2035,4725,14.1,74.17,2.28,2.27,1965,5,4200,12,1.07,141,337
Bakersfield CA,Med,2005,470,75,239,2065,4930,14.58,78.05,2.62,2.93,2190,5,4681,13,1.08,152,363
Bakersfield CA,Med,2006,485,75,249,2235,4700,15.06,80.43,2.88,3.17,2402,6,5134,13,1.08,162,386
Bakersfield CA,Med,2008,500,75,259,2215,4710,16.1,81.52,3.84,4.39,3011,7,6436,16,1.1,190,453
Bakersfield CA,Med,2007,495,75,255,2275,4600,15.47,82.56,3.24,3.6,2680,6,5728,15,1.09,175,419
Bakersfield CA,Med,2011,510,76,267,2173,4481,16.79,86.81,3.51,4.02,2978,7,6366,16,1.1,180,429
Bakersfield CA,Med,2010,508,77,265,2149,4432,16.3,88.12,3.05,3.2,2825,7,6038,15,1.09,176,420
Bakersfield CA,Med,2012,515,77,271,2205,4500,17.14,89.56,3.89,4.2,3112,7,6653,16,1.1,184,439
Bakersfield CA,Med,2013,520,78,273,2240,5187,17.39,89.6,3.89,4.12,3138,7,6708,16,1.1,183,437
Bakersfield CA,Med,2009,505,76,263,2191,4756,16.01,89.75,2.61,2.71,2631,6,5625,14,1.09,166,398
Bakersfield CA,Med,2014,525,77,271,2186,4980,17.67,94.04,3.63,3.85,3743,9,8001,19,1.12,215,512
Baltimore MD,Med,1982,1700,19,607,8520,11180,7.2,43.08,1.42,1.37,7197,17,15385,16,1.09,1012,2417
Baltimore MD,Lrg,1983,1750,17,632,9250,12500,7.43,44.23,1.36,1.31,8052,4,18249,18,1.15,1027,552
Baltimore MD,Lrg,1984,1820,16,662,10870,13105,7.75,46.47,1.33,1.28,9135,5,20703,20,1.16,1117,600
Baltimore MD,Lrg,1986,1860,16,686,13015,13940,8.18,46.57,1,0.97,10908,6,24721,23,1.18,1265,679
Baltimore MD,Lrg,1985,1840,16,674,12225,13470,8.03,47.83,1.31,1.27,9885,5,22403,21,1.17,1167,627
Baltimore MD,Lrg,1987,1875,17,698,13735,14350,8.48,48.53,1.03,0.99,11569,6,26219,24,1.18,1294,695
Baltimore MD,Lrg,1988,1905,17,714,13920,14700,8.83,50.04,1.02,0.99,13046,7,29566,26,1.2,1401,753
Baltimore MD,Lrg,1989,1915,17,725,15000,14930,9.25,52.81,1.11,1.08,14254,8,32305,28,1.21,1461,785
Baltimore MD,Lrg,1990,1990,16,758,15800,15580,9.75,55.03,1.08,1.13,15879,9,35987,30,1.22,1544,829
Baltimore MD,Lrg,1991,2020,16,782,16045,15690,10.17,57.31,1.13,1.27,16937,9,38386,31,1.23,1580,849
Baltimore MD,Lrg,1992,2040,16,804,17625,16000,10.47,59.01,1.18,1.28,17754,10,40237,32,1.23,1608,864
Baltimore MD,Lrg,1993,2110,16,844,18030,16400,10.78,60.84,1.14,1.22,18792,10,42589,32,1.23,1653,888
Baltimore MD,Lrg,1994,2130,16,866,18945,16370,11.06,62.23,1.08,1.16,19894,11,45087,33,1.24,1706,916
Baltimore MD,Lrg,1995,2140,17,883,19770,16380,11.37,64.27,1.23,1.32,21205,11,48059,35,1.25,1768,950
Baltimore MD,Lrg,1998,2155,17,934,21290,16560,12.17,65.76,1.08,1.19,24034,13,54470,38,1.27,1874,1007
Baltimore MD,Lrg,1996,2145,17,900,20435,16370,11.71,66.2,1.29,1.39,21702,12,49185,35,1.25,1758,944
Baltimore MD,Lrg,1999,2160,17,951,21755,16370,12.43,66.76,1.1,1.16,25910,14,58721,41,1.28,1976,1062
Baltimore MD,Lrg,1997,2150,17,917,20775,16290,11.98,66.83,1.19,1.27,22401,12,50768,36,1.26,1774,953
Baltimore MD,Lrg,2000,2200,17,986,22660,16490,12.85,70.47,1.57,1.56,27042,15,61286,41,1.29,1996,1072
Baltimore MD,Lrg,2002,2295,17,1062,25130,17530,13.43,70.86,1.42,1.41,31017,17,70294,44,1.3,2191,1177
Baltimore MD,Lrg,2001,2250,17,1024,23555,16640,13.22,71.38,1.63,1.58,29697,16,67305,44,1.3,2131,1145
Baltimore MD,Lrg,2003,2340,17,1099,26050,18230,13.73,72.23,1.52,1.57,32322,17,73254,45,1.31,2232,1199
Baltimore MD,Lrg,2004,2370,17,1119,26335,18440,14.1,74.17,1.95,1.99,33941,18,76922,46,1.32,2283,1227
Baltimore MD,Lrg,2005,2400,17,1139,26455,18720,14.58,78.05,2.32,2.52,34563,19,78332,46,1.32,2249,1208
Baltimore MD,Lrg,2006,2425,17,1160,26480,18545,15.06,80.43,2.7,2.84,35456,19,80356,47,1.32,2233,1200
Baltimore MD,Lrg,2008,2475,17,1200,26200,18080,16.1,81.52,3.4,4.24,34540,19,78280,44,1.3,2039,1095
Baltimore MD,Lrg,2007,2450,17,1180,26670,18555,15.47,82.56,3,3.43,35899,19,81360,47,1.32,2201,1182
Baltimore MD,Lrg,2011,2525,17,1238,26805,18338,16.79,86.81,3.41,3.66,35176,19,79721,44,1.3,1987,1068
Baltimore MD,Lrg,2010,2510,17,1226,26678,18251,16.3,88.12,2.73,2.98,34687,19,78614,44,1.3,2021,1086
Baltimore MD,Lrg,2012,2540,17,1243,26900,18420,17.14,89.56,3.49,3.86,35927,19,81423,45,1.31,1989,1068
Baltimore MD,Lrg,2013,2560,17,1250,28327,19105,17.39,89.6,3.51,3.82,36678,20,83126,45,1.31,2001,1075
Baltimore MD,Lrg,2009,2500,17,1217,26400,18100,16.01,89.75,2.25,2.6,33702,18,76380,43,1.29,1997,1073
Baltimore MD,Lrg,2014,2600,18,1261,28412,19258,17.67,94.04,3.28,3.52,38661,21,87620,47,1.32,2075,1115
Baton Rouge LA,Med,1982,350,68,140,2000,3450,7.2,43.08,1.39,1.28,1488,3,2849,13,1.08,188,381
Baton Rouge LA,Med,1983,350,69,142,2015,3505,7.43,44.23,1.33,1.22,1504,3,2879,13,1.08,184,373
Baton Rouge LA,Med,1984,350,70,143,2050,3630,7.75,46.47,1.3,1.19,1795,4,3436,15,1.09,211,426
Baton Rouge LA,Med,1986,350,72,145,2120,3590,8.18,46.57,0.98,0.9,2252,5,4309,19,1.11,250,507
Baton Rouge LA,Med,1985,350,71,144,2085,3740,8.03,47.83,1.29,1.18,2062,4,3947,17,1.1,234,473
Baton Rouge LA,Med,1987,350,72,146,2165,3635,8.48,48.53,1.1,0.92,2352,5,4501,19,1.11,252,511
Baton Rouge LA,Med,1988,350,72,147,2190,3730,8.83,50.04,1.01,0.92,2531,5,4843,21,1.12,261,528
Baton Rouge LA,Med,1989,350,73,148,2125,3985,9.25,52.81,1.09,1,2621,5,5015,21,1.12,258,522
Baton Rouge LA,Med,1990,350,73,150,2305,4095,9.75,55.03,1.08,1.08,2673,5,5116,22,1.12,249,505
Baton Rouge LA,Med,1991,370,72,160,2365,4315,10.17,57.31,1.12,1.21,2912,6,5573,22,1.13,261,528
Baton Rouge LA,Med,1992,380,72,167,2400,4550,10.47,59.01,1.12,1.2,3095,6,5924,23,1.13,269,545
Baton Rouge LA,Med,1993,395,71,175,2520,4800,10.78,60.84,1.12,1.18,3388,7,6483,24,1.13,286,579
Baton Rouge LA,Med,1994,405,71,182,2635,4980,11.06,62.23,1.06,1.13,3681,7,7044,25,1.14,303,613
Baton Rouge LA,Med,1995,410,71,187,2750,5110,11.37,64.27,1.16,1.23,3940,8,7541,26,1.14,315,638
Baton Rouge LA,Med,1998,430,71,203,3100,5660,12.17,65.76,1.04,1.12,4876,10,9331,30,1.16,365,738
Baton Rouge LA,Med,1996,415,71,191,2890,5300,11.71,66.2,1.22,1.29,4187,8,8013,27,1.15,325,659
Baton Rouge LA,Med,1999,445,70,213,3210,5850,12.43,66.76,1.08,1.07,5229,11,10008,31,1.17,383,775
Baton Rouge LA,Med,1997,420,71,196,3000,5495,11.98,66.83,1.17,1.23,4523,9,8655,29,1.16,343,696
Baton Rouge LA,Med,2000,455,71,220,3325,6100,12.85,70.47,1.49,1.43,5491,11,10509,31,1.17,389,787
Baton Rouge LA,Med,2002,465,72,231,3600,6520,13.43,70.86,1.33,1.31,5980,12,11445,33,1.18,405,820
Baton Rouge LA,Med,2001,460,71,226,3460,6350,13.22,71.38,1.43,1.44,5705,12,10919,32,1.17,393,795
Baton Rouge LA,Med,2003,475,72,239,3710,6800,13.73,72.23,1.46,1.44,6342,13,12138,34,1.18,420,851
Baton Rouge LA,Med,2004,485,71,245,3830,7160,14.1,74.17,1.87,1.85,6597,13,12624,34,1.19,426,862
Baton Rouge LA,Med,2005,495,71,252,4055,7345,14.58,78.05,2.23,2.4,7191,15,13762,37,1.2,449,909
Baton Rouge LA,Med,2006,570,67,292,4190,7505,15.06,80.43,2.56,2.74,9171,19,17551,40,1.21,554,1122
Baton Rouge LA,Med,2008,590,68,306,4350,7700,16.1,81.52,3.35,4.04,10118,20,19364,43,1.23,573,1160
Baton Rouge LA,Med,2007,585,67,301,4280,7675,15.47,82.56,2.92,3.28,9692,20,18548,41,1.22,570,1154
Baton Rouge LA,Med,2011,605,68,317,4858,8012,16.79,86.81,3.28,3.56,10728,22,20530,44,1.23,581,1177
Baton Rouge LA,Med,2010,600,68,313,4714,7973,16.3,88.12,2.61,2.84,10670,22,20420,44,1.23,596,1208
Baton Rouge LA,Med,2012,610,67,320,4745,8300,17.14,89.56,3.35,3.74,10974,22,21001,44,1.23,583,1180
Baton Rouge LA,Med,2013,615,67,323,4922,8388,17.39,89.6,3.34,3.75,11534,23,22072,46,1.24,603,1222
Baton Rouge LA,Med,2009,595,68,309,4500,7800,16.01,89.75,2.17,2.46,10084,20,19298,42,1.22,573,1160
Baton Rouge LA,Med,2014,630,65,338,5030,8304,17.67,94.04,3.14,3.48,12104,25,23163,47,1.25,623,1262
Beaumont TX,Sml,1982,205,88,81,1475,1130,7.2,43.08,1.37,1.34,511,2,1130,7,1.07,66,276
Beaumont TX,Sml,1983,205,88,82,1515,1110,7.43,44.23,1.31,1.28,518,2,1145,7,1.07,65,271
Beaumont TX,Sml,1984,205,88,82,1565,1280,7.75,46.47,1.28,1.25,538,2,1189,7,1.07,64,270
Beaumont TX,Sml,1986,205,90,84,1640,1370,8.18,46.57,0.97,0.95,553,2,1223,7,1.07,63,263
Beaumont TX,Sml,1985,205,89,83,1550,1385,8.03,47.83,1.27,1.24,545,2,1206,7,1.07,63,265
Beaumont TX,Sml,1987,205,90,84,1580,1390,8.48,48.53,0.99,0.97,572,2,1264,7,1.07,62,263
Beaumont TX,Sml,1988,205,90,85,1600,1430,8.83,50.04,0.99,0.97,585,2,1294,8,1.07,61,258
Beaumont TX,Sml,1989,205,92,86,1660,1435,9.25,52.81,1.07,1.05,622,3,1375,8,1.08,62,262
Beaumont TX,Sml,1990,210,93,88,1690,1500,9.75,55.03,1.04,1.07,632,3,1399,8,1.08,60,253
Beaumont TX,Sml,1991,210,93,90,1780,1550,10.17,57.31,1.12,1.2,783,3,1732,10,1.08,71,300
Beaumont TX,Sml,1992,210,94,91,1825,1650,10.47,59.01,1.09,1.17,877,4,1941,11,1.09,78,327
Beaumont TX,Sml,1993,215,94,95,1780,1720,10.78,60.84,1.1,1.17,1059,4,2342,13,1.1,91,383
Beaumont TX,Sml,1994,215,94,96,1830,1830,11.06,62.23,1.03,1.09,1241,5,2745,15,1.11,104,437
Beaumont TX,Sml,1995,215,95,98,1940,1950,11.37,64.27,1.14,1.21,1334,6,2950,16,1.11,109,457
Beaumont TX,Sml,1998,220,95,105,2200,2400,12.17,65.76,1.01,1.1,1795,8,3971,20,1.13,137,575
Beaumont TX,Sml,1996,215,95,99,2050,2100,11.71,66.2,1.21,1.29,1412,6,3122,16,1.11,112,470
Beaumont TX,Sml,1999,220,95,106,2295,2510,12.43,66.76,1.07,1.07,1954,8,4323,22,1.14,146,612
Beaumont TX,Sml,1997,215,95,101,2110,2250,11.98,66.83,1.12,1.19,1618,7,3579,19,1.12,125,526
Beaumont TX,Sml,2000,220,96,108,2380,2600,12.85,70.47,1.47,1.42,2108,9,4663,23,1.14,152,639
Beaumont TX,Sml,2002,225,97,114,2565,2850,13.43,70.86,1.32,1.29,2552,11,5646,27,1.16,176,741
Beaumont TX,Sml,2001,220,97,110,2470,2700,13.22,71.38,1.46,1.48,2293,10,5073,25,1.15,161,676
Beaumont TX,Sml,2003,230,97,118,2680,3000,13.73,72.23,1.45,1.43,2852,12,6309,29,1.17,192,809
Beaumont TX,Sml,2004,230,97,119,2770,3090,14.1,74.17,1.83,1.85,3040,13,6726,31,1.18,200,840
Beaumont TX,Sml,2005,235,97,122,2890,3175,14.58,78.05,2.23,2.4,3260,14,7211,32,1.18,207,872
Beaumont TX,Sml,2006,235,97,123,3010,3240,15.06,80.43,2.55,2.73,3317,14,7337,33,1.18,204,858
Beaumont TX,Sml,2008,235,97,124,2895,3170,16.1,81.52,3.36,4.07,3001,13,6638,29,1.17,173,728
Beaumont TX,Sml,2007,235,97,123,3000,3250,15.47,82.56,2.92,3.3,3368,14,7451,33,1.19,202,848
Beaumont TX,Sml,2011,240,98,128,2985,3266,16.79,86.81,3.29,3.56,3303,14,7306,31,1.18,182,767
Beaumont TX,Sml,2010,240,98,128,2973,3253,16.3,88.12,2.56,2.83,3279,14,7253,31,1.18,187,785
Beaumont TX,Sml,2012,240,99,130,3005,3210,17.14,89.56,3.33,3.75,3327,14,7359,31,1.18,180,757
Beaumont TX,Sml,2013,240,99,130,2963,2655,17.39,89.6,3.37,3.76,3500,15,7743,33,1.19,187,784
Beaumont TX,Sml,2009,240,97,127,2940,3200,16.01,89.75,2.13,2.43,3154,13,6977,30,1.17,183,768
Beaumont TX,Sml,2014,240,99,130,2981,2705,17.67,94.04,3.12,3.47,3629,15,8028,34,1.19,190,800
Birmingham AL,Med,1982,600,47,243,3000,4720,7.2,43.08,1.41,1.29,1357,2,2889,8,1.06,183,326
Birmingham AL,Med,1983,605,48,248,3350,4805,7.43,44.23,1.34,1.24,1419,3,3022,8,1.06,186,330
Birmingham AL,Med,1984,610,47,252,3750,4845,7.75,46.47,1.31,1.21,1474,3,3139,9,1.06,185,329
Birmingham AL,Med,1986,615,47,258,4675,5295,8.18,46.57,0.99,0.91,2157,4,4593,12,1.08,257,456
Birmingham AL,Med,1985,615,47,256,4350,5170,8.03,47.83,1.3,1.2,1974,4,4204,11,1.07,239,425
Birmingham AL,Med,1987,620,47,262,4950,5400,8.48,48.53,1.02,0.94,2238,4,4765,13,1.08,257,456
Birmingham AL,Med,1988,625,48,266,5170,5505,8.83,50.04,1.02,0.93,2287,4,4869,13,1.08,252,448
Birmingham AL,Med,1989,630,49,270,5400,5580,9.25,52.81,1.1,1.01,2321,4,4942,13,1.08,244,434
Birmingham AL,Med,1990,630,50,272,5900,5800,9.75,55.03,1.06,1.07,2512,4,5348,14,1.08,251,445
Birmingham AL,Med,1991,635,50,278,6100,6095,10.17,57.31,1.07,1.19,2654,5,5650,14,1.08,254,451
Birmingham AL,Med,1992,640,50,284,6360,6375,10.47,59.01,1.2,1.21,2930,5,6237,15,1.09,272,484
Birmingham AL,Med,1993,645,50,290,6750,6505,10.78,60.84,1.08,1.11,3507,6,7466,18,1.1,316,562
Birmingham AL,Med,1994,645,50,294,7095,6710,11.06,62.23,1.02,1.05,4068,7,8661,21,1.11,358,636
Birmingham AL,Med,1995,650,52,299,7310,6805,11.37,64.27,1.14,1.17,4559,8,9707,23,1.12,390,693
Birmingham AL,Med,1998,660,54,316,8325,7165,12.17,65.76,1.06,1.12,6183,11,13165,30,1.15,495,879
Birmingham AL,Med,1996,655,53,306,7710,6820,11.71,66.2,1.21,1.24,4979,9,10601,25,1.13,414,735
Birmingham AL,Med,1999,665,54,322,8595,7140,12.43,66.76,1.08,1.08,6827,12,14535,32,1.16,534,949
Birmingham AL,Med,1997,660,53,312,8025,6995,11.98,66.83,1.15,1.21,5547,10,11811,27,1.14,451,801
Birmingham AL,Med,2000,670,54,328,8685,7295,12.85,70.47,1.49,1.43,6977,12,14855,33,1.16,528,939
Birmingham AL,Med,2002,710,53,357,8760,7590,13.43,70.86,1.32,1.31,7468,13,15900,32,1.16,541,962
Birmingham AL,Med,2001,690,54,343,8685,7415,13.22,71.38,1.43,1.44,7060,13,15031,32,1.15,520,923
Birmingham AL,Med,2003,715,53,364,9020,7535,13.73,72.23,1.46,1.45,7628,14,16242,33,1.16,540,960
Birmingham AL,Med,2004,720,53,369,9270,7435,14.1,74.17,1.87,1.88,7809,14,16626,33,1.16,539,957
Birmingham AL,Med,2005,730,53,376,9550,7600,14.58,78.05,2.24,2.41,7989,14,17010,33,1.16,533,948
Birmingham AL,Med,2006,740,53,384,9580,7605,15.06,80.43,2.55,2.73,8258,15,17582,34,1.16,533,948
Birmingham AL,Med,2008,760,53,398,9395,7435,16.1,81.52,3.35,4.06,8823,16,18785,35,1.17,534,949
Birmingham AL,Med,2007,750,53,391,9715,7630,15.47,82.56,2.9,3.27,8449,15,17988,34,1.16,531,944
Birmingham AL,Med,2011,780,54,413,10184,7969,16.79,86.81,3.12,3.59,8654,15,18426,33,1.16,502,891
Birmingham AL,Med,2010,775,54,409,10160,7900,16.3,88.12,2.6,2.86,8445,15,17981,33,1.16,505,897
Birmingham AL,Med,2012,785,55,417,9595,7865,17.14,89.56,3.33,3.78,8938,16,19031,34,1.16,508,902
Birmingham AL,Med,2013,790,55,419,9833,7571,17.39,89.6,3.28,3.78,9081,16,19335,34,1.16,508,903
Birmingham AL,Med,2009,765,53,402,9700,7700,16.01,89.75,2.17,2.48,8231,15,17524,32,1.16,500,889
Birmingham AL,Med,2014,795,55,415,10059,7473,17.67,94.04,3.06,3.48,9105,16,19385,34,1.17,501,891
Boise ID,Sml,1982,150,97,55,475,990,7.2,43.08,1.41,1.47,241,1,509,5,1.04,28,87
Boise ID,Sml,1983,150,97,56,490,1050,7.43,44.23,1.34,1.41,349,1,736,7,1.04,39,122
Boise ID,Sml,1984,155,97,58,520,1435,7.75,46.47,1.31,1.37,439,1,927,8,1.04,47,147
Boise ID,Sml,1986,160,97,61,580,1460,8.18,46.57,0.99,1.04,471,1,994,9,1.05,48,149
Boise ID,Sml,1985,155,97,58,550,1440,8.03,47.83,1.3,1.36,454,1,957,9,1.05,47,147
Boise ID,Sml,1987,160,97,61,600,1455,8.48,48.53,1.02,1.06,489,2,1031,9,1.05,48,150
Boise ID,Sml,1988,165,97,64,625,1480,8.83,50.04,1.02,1.06,642,2,1353,11,1.06,61,189
Boise ID,Sml,1989,165,97,64,650,1565,9.25,52.81,1.1,1.15,765,2,1612,13,1.06,69,214
Boise ID,Sml,1990,170,97,67,675,1685,9.75,55.03,1.15,1.07,945,3,1993,16,1.08,81,251
Boise ID,Sml,1991,170,97,68,700,1800,10.17,57.31,1.12,1.12,965,3,2035,16,1.08,80,246
Boise ID,Sml,1992,175,97,71,750,2065,10.47,59.01,1.21,1.21,1032,3,2176,16,1.08,83,256
Boise ID,Sml,1993,180,97,74,790,2145,10.78,60.84,1.13,1.16,1108,3,2336,17,1.09,86,266
Boise ID,Sml,1994,190,97,79,830,2240,11.06,62.23,1.15,1.18,1177,4,2481,17,1.09,89,276
Boise ID,Sml,1995,195,97,83,870,2310,11.37,64.27,1.2,1.22,1313,4,2768,18,1.09,97,299
Boise ID,Sml,1998,215,97,95,1170,2750,12.17,65.76,1.15,1.22,1847,6,3895,23,1.12,127,394
Boise ID,Sml,1996,200,97,86,915,2450,11.71,66.2,1.33,1.36,1488,5,3138,20,1.1,106,330
Boise ID,Sml,1999,220,95,99,1200,3095,12.43,66.76,1.28,1.28,2162,7,4559,26,1.13,146,451
Boise ID,Sml,1997,210,97,92,1005,2620,11.98,66.83,1.36,1.42,1639,5,3456,21,1.11,115,355
Boise ID,Sml,2000,230,95,105,1250,3190,12.85,70.47,1.62,1.55,2479,8,5228,28,1.15,162,501
Boise ID,Sml,2002,250,94,118,1340,3385,13.43,70.86,1.43,1.44,3115,10,6568,32,1.17,194,602
Boise ID,Sml,2001,240,94,111,1300,3310,13.22,71.38,1.65,1.65,2884,9,6082,31,1.16,183,566
Boise ID,Sml,2003,260,94,124,1375,3470,13.73,72.23,1.61,1.62,3342,10,7048,32,1.17,204,631
Boise ID,Sml,2004,270,94,130,1465,3500,14.1,74.17,2.04,2.17,3708,11,7820,34,1.18,220,682
Boise ID,Sml,2005,280,94,136,1530,3680,14.58,78.05,2.3,2.74,3993,12,8420,36,1.19,229,711
Boise ID,Sml,2006,290,94,141,1575,3810,15.06,80.43,2.6,3,4324,13,9118,37,1.2,240,745
Boise ID,Sml,2008,315,94,155,1500,3905,16.1,81.52,3.4,4.21,4560,14,9617,36,1.19,238,736
Boise ID,Sml,2007,305,94,150,1620,4045,15.47,82.56,3.22,3.67,4643,14,9790,38,1.2,251,779
Boise ID,Sml,2011,345,91,172,1617,4225,16.79,86.81,3.31,3.77,4522,14,9535,32,1.17,226,699
Boise ID,Sml,2010,335,91,166,1592,4159,16.3,88.12,2.84,3.11,4432,14,9345,32,1.17,228,707
Boise ID,Sml,2012,355,90,177,1520,4170,17.14,89.56,3.35,4.01,4621,14,9744,32,1.17,226,700
Boise ID,Sml,2013,365,88,182,1674,4173,17.39,89.6,3.68,4.02,5005,16,10553,34,1.18,241,747
Boise ID,Sml,2009,325,92,161,1540,4011,16.01,89.75,2.22,2.61,4340,13,9153,33,1.18,227,703
Boise ID,Sml,2014,375,86,186,1691,4281,17.67,94.04,3.57,3.81,5673,18,11963,37,1.2,269,833
Boston MA-NH-RI,Vlg,1982,3450,6,1166,20670,20240,7.2,43.08,1.35,1.34,24453,10,52591,31,1.22,2817,1163
Boston MA-NH-RI,Vlg,1983,3475,6,1185,21775,20485,7.43,44.23,1.3,1.28,25159,10,54110,31,1.22,2809,1159
Boston MA-NH-RI,Vlg,1984,3485,7,1199,22750,20640,7.75,46.47,1.27,1.25,27300,11,58714,34,1.24,2921,1206
Boston MA-NH-RI,Vlg,1986,3510,7,1229,25000,20905,8.18,46.57,0.96,0.95,31353,13,67430,38,1.26,3181,1313
Boston MA-NH-RI,Vlg,1985,3500,7,1215,23980,20960,8.03,47.83,1.25,1.24,29500,12,63446,36,1.25,3048,1258
Boston MA-NH-RI,Vlg,1987,3530,7,1247,26845,21220,8.48,48.53,0.98,0.97,33191,14,71383,40,1.27,3248,1341
Boston MA-NH-RI,Vlg,1988,3560,7,1269,28000,21750,8.83,50.04,0.98,0.97,35069,14,75423,41,1.27,3296,1361
Boston MA-NH-RI,Vlg,1989,3600,7,1296,29685,22500,9.25,52.81,1.06,1.05,37043,15,79669,43,1.28,3322,1371
Boston MA-NH-RI,Vlg,1990,3610,7,1311,29300,23000,9.75,55.03,1.04,1.06,38647,16,83117,44,1.29,3288,1357
Boston MA-NH-RI,Vlg,1991,3620,7,1320,29340,23600,10.17,57.31,1.23,1.29,38902,16,83666,44,1.29,3176,1311
Boston MA-NH-RI,Vlg,1992,3630,7,1327,29865,24000,10.47,59.01,1.14,1.21,39324,16,84574,44,1.29,3116,1286
Boston MA-NH-RI,Vlg,1993,3640,7,1336,29500,24500,10.78,60.84,1.15,1.2,40580,17,87275,45,1.29,3122,1289
Boston MA-NH-RI,Vlg,1994,3655,7,1344,29495,25600,11.06,62.23,1.07,1.12,42506,18,91417,47,1.3,3189,1316
Boston MA-NH-RI,Vlg,1995,3680,7,1359,29860,27000,11.37,64.27,1.22,1.28,43872,18,94355,48,1.31,3201,1321
Boston MA-NH-RI,Vlg,1998,3880,7,1448,32000,30500,12.17,65.76,1.08,1.21,55304,23,118941,57,1.35,3772,1557
Boston MA-NH-RI,Vlg,1996,3700,7,1372,29875,28300,11.71,66.2,1.31,1.37,46987,19,101056,51,1.32,3330,1374
Boston MA-NH-RI,Vlg,1999,3875,9,1452,33000,31600,12.43,66.76,1.13,1.19,56049,23,120544,58,1.36,3741,1544
